Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Score,CLTV,Gender_Female,Gender_Male,Senior Citizen_No,Senior Citizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Value
32.741859,-117.090353,0.1388888888888889,0.6169154228855721,0.12175180118189916,0.8125,0.35005599104143337,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
32.774046,-117.142454,0.375,0.12437810945273631,0.11573191642810361,0.8875,0.1997760358342665,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
32.765299,-117.122565,0.06944444444444445,0.7786069651741293,0.06972910518607921,0.9750000000000001,0.7498320268756999,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
32.85723,-117.209774,0.027777777777777776,0.6706467661691543,0.023947072113509417,0.6625000000000001,0.41276595744680855,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
32.961064,-117.134917,0.3472222222222222,0.8626865671641791,0.3749843615463303,0.5750000000000001,0.35991041433370663,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1
32.578103,-117.012975,0.013888888888888888,0.32238805970149254,0.004687856464752766,0.7000000000000001,0.08868980963045914,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
33.713891,-116.237257,0.013888888888888888,0.7223880597014924,0.010604711406136162,0.7625,0.31108622620380744,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
33.537646,-116.291089,0.15277777777777776,0.01691542288557213,0.02884098820308648,0.75,0.8629339305711086,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
33.762759,-116.324817,0.7638888888888888,0.6686567164179105,0.7147178087030754,1.0,0.7764837625979844,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
33.948558,-116.516976,0.4722222222222222,0.554228855721393,0.36879521352928624,0.925,0.8421052631578947,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
32.811001,-115.152865,0.9583333333333333,0.8079601990049752,0.20337349042926636,0.75,0.44456886898096304,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
33.345825,-115.596574,0.013888888888888888,0.01641791044776117,0.00016190399093337585,0.9000000000000001,0.2947368421052632,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
33.906496,-116.569499,0.013888888888888888,0.013432835820895522,0.00011774835704245548,0.9375,0.31646136618141096,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
32.698964,-115.886656,0.041666666666666664,0.6278606965174128,0.031630152410529654,0.6625000000000001,0.1753639417693169,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
32.790282,-115.689559,0.3055555555555555,0.6472636815920397,0.2689225289403384,0.8500000000000001,0.39619260918253085,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
33.53604,-116.119222,0.013888888888888888,0.5676616915422885,0.00831597771612343,0.5875,0.6421052631578947,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
34.667815,-117.536183,0.8472222222222222,0.011442786069651711,0.1712870631351972,0.7750000000000001,0.48958566629339306,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
34.55082,-117.122396,0.16666666666666666,0.27014925373134324,0.0736074416961651,0.6000000000000001,0.19081746920492726,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
34.248061,-117.29028,0.8333333333333333,0.8721393034825872,0.9386972616147716,0.8,0.4636058230683091,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
34.875144,-116.821698,0.013888888888888888,0.5104477611940298,0.007469661399880779,0.6625000000000001,0.16954087346024638,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
34.702766,-116.093376,0.38888888888888884,0.6248756218905472,0.32502962107106853,0.9750000000000001,0.709070548712206,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
34.508417,-116.856103,0.05555555555555555,0.8248756218905472,0.054031777337856836,0.8,0.5334826427771556,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
34.238162,-117.534306,0.09722222222222221,0.8114427860696517,0.09632551533304388,0.9750000000000001,0.5581187010078388,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
34.441123,-117.537886,0.18055555555555555,0.37512437810945276,0.10531854610216143,0.8875,0.5516237402015678,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
34.003243,-117.138286,0.013888888888888888,0.3656716417910447,0.0053281131561711175,0.6375000000000001,0.6365061590145578,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
34.156758,-117.404686,0.013888888888888888,0.5616915422885572,0.008227666448341588,0.75,0.8835386338185891,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
34.186211,-117.07683,0.3333333333333333,0.6169154228855721,0.27121862190266627,0.7125,0.5337066069428892,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
35.824572,-116.274755,0.06944444444444445,0.7746268656716417,0.06396679496331403,0.5750000000000001,0.4830907054871221,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
34.486835,-117.362274,0.20833333333333331,0.5049751243781094,0.14365299559179587,0.6625000000000001,0.8143337066069429,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
34.358321,-117.618263,0.6666666666666666,0.2691542288557213,0.3129456959295865,0.5625,0.6474804031354984,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
34.105935,-117.2914,0.1111111111111111,0.6497512437810945,0.09732637636790475,0.5625,0.18902575587905934,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
34.106922,-117.297553,0.013888888888888888,0.5582089552238805,0.008176151542135513,0.9125000000000001,0.174468085106383,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
33.890046,-117.455583,0.027777777777777776,0.5587064676616916,0.01775056482415019,0.7125,0.4989921612541993,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
33.930931,-117.361788,0.3055555555555555,0.2537313432835821,0.13022968288895595,0.5750000000000001,0.23829787234042554,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
34.004379,-117.447864,0.06944444444444445,0.10149253731343283,0.01652156634751956,0.8625,0.4622620380739082,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
33.888323,-117.277533,0.16666666666666666,0.8104477611940298,0.17951472958353878,0.7000000000000001,0.11265397536394173,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
33.644585,-116.871544,0.2777777777777778,0.7547263681592039,0.25957625310009347,0.8375000000000001,0.1413213885778275,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
33.761894,-117.120868,0.027777777777777776,0.7557213930348259,0.021886475865266444,0.65,0.3762597984322509,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
33.755039,-116.741796,0.08333333333333333,0.6194029850746269,0.07124511528300083,0.9750000000000001,0.6712206047032474,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
33.970661,-117.255039,0.06944444444444445,0.5582089552238805,0.04651060103176999,0.7750000000000001,0.7251959686450169,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
33.581045,-117.14719,0.5555555555555556,0.8611940298507462,0.6053958184614705,0.8500000000000001,0.3263157894736842,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
33.828289,-117.201666,0.375,0.5666666666666667,0.28120515443432953,0.9875,0.5558790593505039,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
33.707483,-117.200006,0.3194444444444444,0.5706467661691541,0.2560732394780804,0.7625,0.017917133258678608,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
33.69887,-117.25071,0.4722222222222222,0.8139303482587064,0.5094382667441844,0.65,0.11937290033594627,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
33.643095,-117.810896,0.013888888888888888,0.664179104477612,0.009743676545263206,0.75,0.8161254199328107,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
33.644849,-117.684254,0.1388888888888889,0.6746268656716418,0.12000029437089263,0.8125,0.2085106382978723,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
33.666301,-117.969501,0.18055555555555555,0.2716417910447761,0.08510262505243482,0.675,0.6318029115341546,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
33.679659,-118.016195,0.5416666666666666,0.6771144278606964,0.4779405812353275,0.9750000000000001,0.29764837625979845,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1
33.601309,-117.902304,0.4444444444444444,0.617910447761194,0.3793484100292164,0.9000000000000001,0.8821948488241882,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
33.748478,-117.858918,0.4861111111111111,0.8159203980099502,0.5164442939882105,0.65,0.1587905935050392,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
33.714829,-117.872941,0.7777777777777777,0.8164179104477611,0.8235982426057712,0.5875,0.7021276595744681,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
33.830209,-117.906099,0.16666666666666666,0.007462686567164173,0.031608074593584196,0.65,0.33594624860022393,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
33.83796,-117.870494,0.013888888888888888,0.5676616915422885,0.00831597771612343,0.8375000000000001,0.2707726763717805,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
33.848733,-117.788357,0.05555555555555555,0.7059701492537314,0.04818851511962498,0.675,0.8450167973124301,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
33.924143,-117.79387,0.013888888888888888,0.6711442786069651,0.009846706357675355,0.5750000000000001,0.6371780515117582,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
33.925833,-117.559639,0.16666666666666666,0.43184079601990044,0.1022865259083182,0.5875,0.8141097424412094,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
33.884073,-117.732197,0.9027777777777777,0.8656716417910447,0.9960922264006535,0.8875,0.483986562150056,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
34.360261,-119.306383,0.125,0.11641791044776117,0.03387473046665146,0.7875000000000001,0.12049272116461363,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
34.279221,-119.221437,0.125,0.46517412935323377,0.09482422378075256,0.7000000000000001,0.43628219484882425,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
34.110124,-119.100972,0.09722222222222221,0.01741293532338306,0.01748563102080466,1.0,0.5473684210526315,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
34.420998,-119.60137,0.6805555555555555,0.7144278606965173,0.6665219343111354,0.9500000000000002,0.6772676371780515,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
34.419203,-119.710008,0.5972222222222222,0.9203980099502488,0.6872235673336621,0.5625,0.1552071668533035,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1
34.437945,-119.77191,0.9027777777777777,0.8681592039800995,0.20337349042926636,0.8625,0.8253079507278835,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
35.869626,-119.498771,0.7777777777777777,0.8587064676616915,0.8501210600295843,0.8875,0.9480403135498321,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
36.315979,-119.710852,0.1388888888888889,0.6666666666666666,0.12312062583251769,0.6875,0.3444568868980963,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
35.916943,-120.129921,0.5972222222222222,0.3771144278606965,0.36509349955476406,0.5625,0.026203807390817457,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
35.523991,-118.400432,0.013888888888888888,0.7094527363184079,0.01041337032594217,0.9875,0.6631578947368422,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
36.057458,-118.591951,0.2777777777777778,0.7592039800995024,0.2768337466791284,0.8,0.7993281075027996,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
36.186867,-120.387793,0.013888888888888888,0.27313432835820894,0.003959288505552571,0.9375,0.05823068309070545,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
35.772244,-119.209689,0.027777777777777776,0.708955223880597,0.021003363187448026,0.75,0.006718924972004492,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
35.858054,-119.305858,0.041666666666666664,0.5104477611940298,0.02995223832267466,0.8375000000000001,0.1883538633818589,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
36.301689,-119.018233,0.013888888888888888,0.5606965174129352,0.008212947903711281,0.925,0.4087346024636058,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
35.215731,-119.57013,0.1111111111111111,0.013930348258706454,0.021415482437096622,0.7875000000000001,0.7608062709966406,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
36.217864,-120.080117,0.027777777777777776,0.015920398009950265,0.002516871131782489,0.6000000000000001,0.07323628219484879,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1
35.852892,-118.397782,0.05555555555555555,0.05970149253731341,0.011370075726912125,0.9125000000000001,0.0006718924972004547,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
36.462671,-118.997291,0.027777777777777776,0.5114427860696518,0.01859688114039284,0.75,0.06450167973124299,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
36.205465,-119.085807,0.05555555555555555,0.27263681592039796,0.025352693125703735,0.7250000000000001,0.18566629339305707,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
34.737031,-119.460557,0.013888888888888888,0.5651741293532337,0.008279181354547662,0.7250000000000001,0.6277715565509518,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
35.676978,-118.101378,0.7222222222222222,0.30746268656716413,0.37268826858400245,0.875,0.7977603583426651,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
35.861928,-118.636698,0.027777777777777776,0.16368159203980104,0.006395207641868372,0.5625,0.24882418812989926,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
35.490705,-119.286833,0.013888888888888888,0.6144278606965173,0.009007749313747856,0.8500000000000001,0.0024636058230683155,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
36.047414,-119.344304,0.027777777777777776,0.30845771144278605,0.01064150776771193,0.8625,0.32250839865621506,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
35.690535,-118.552784,0.041666666666666664,0.5656716417910447,0.037076013923743226,0.6125,0.6562150055991041,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
36.37559,-119.211689,0.041666666666666664,0.31741293532338305,0.02198214640536344,0.825,0.2772676371780515,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
35.16207,-119.194488,0.3472222222222222,0.6129353233830845,0.2938631028163935,0.8125,0.5599104143337066,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
35.236549,-120.727344,0.013888888888888888,0.012935323383084563,0.00011038908472730223,0.5750000000000001,0.3406494960806271,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
34.601055,-120.382917,0.05555555555555555,0.6736318407960199,0.05335472428486272,0.675,0.807390817469205,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
34.757477,-120.550507,0.041666666666666664,0.26965174129353237,0.018059654261386636,0.5875,0.09294512877939531,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
34.758699,-120.275839,0.4583333333333333,0.7587064676616915,0.454324676376,0.9500000000000002,0.5146696528555431,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
35.059695,-120.604741,0.41666666666666663,0.7308457711442786,0.40319245233031364,0.9625000000000001,0.10011198208286676,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
35.165668,-120.655842,0.625,0.6865671641791045,0.5773937873023116,0.6625000000000001,0.7243001119820829,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
35.097323,-118.171288,0.1388888888888889,0.7990049751243781,0.1456767954784631,0.75,0.36349384098544235,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
35.363339,-117.637641,0.2777777777777778,0.7990049751243781,0.26846625405679886,0.9000000000000001,0.7634938409854424,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
35.214982,-118.59049,0.20833333333333331,0.673134328358209,0.18409219696356424,0.9500000000000002,0.3458006718924972,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
34.712708,-117.889656,0.3055555555555555,0.7064676616915423,0.27804066733881355,0.7750000000000001,0.2521836506159014,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
